,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1086,1082,871,0,None,3,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1082.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,1043.0,3.0,TA,RFn,TA,Attchd,2005.0,1953,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10574,Inside,85.0,Reg,0,60,FV,0.0,None,None,0,5,Somerst,50,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1082.0,160,2005,2006,2009
1087,970,739,0,None,3,Twnhs,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,970.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Maj1,380.0,2.0,TA,Unf,TA,Detchd,2004.0,1709,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2522,Inside,24.0,Reg,0,160,RM,50.0,Stone,None,0,4,Edwards,40,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,970.0,0,2004,2004,2006
1088,1247,0,0,Pave,1,TwnhsE,TA,No,1039.0,0.0,GLQ,Unf,1.0,0.0,Gd,208.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,Gd,1,PConc,1,Typ,550.0,2.0,TA,Fin,TA,Attchd,2005.0,1247,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3316,Inside,37.0,IR1,0,120,FV,0.0,None,None,0,4,Somerst,84,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,1247.0,0,2005,2005,2006
1089,1040,0,0,None,2,Duplex,None,None,0.0,0.0,None,None,0.0,0.0,None,0.0,N,Norm,Norm,FuseA,0,TA,TA,BrkFace,BrkFace,None,None,0,Slab,2,Typ,400.0,2.0,TA,Unf,TA,Detchd,1987.0,1040,0,Wall,Fa,1Story,2,TA,Lvl,Gtl,8544,Corner,60.0,Reg,0,90,RL,0.0,None,None,0,6,NAmes,0,4,3,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,0.0,0,1950,1950,2009
1090,624,628,0,Pave,2,Twnhs,TA,No,510.0,0.0,BLQ,Unf,1.0,0.0,Gd,90.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,None,0,PConc,2,Typ,462.0,2.0,TA,Unf,TA,Detchd,1999.0,1252,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2160,Inside,24.0,Reg,0,160,FV,212.0,BrkFace,None,0,3,Somerst,48,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,600.0,0,1999,2000,2008
1091,1390,304,0,None,4,1Fam,TA,No,423.0,0.0,Rec,Unf,0.0,0.0,TA,758.0,Y,Norm,Norm,SBrkr,128,TA,TA,MetalSd,MetalSd,None,Gd,1,PConc,2,Typ,576.0,2.0,TA,Unf,TA,Detchd,1925.0,1694,0,GasA,Fa,1.5Fin,1,TA,Bnk,Gtl,8400,Inside,60.0,Reg,0,50,RL,0.0,None,None,0,6,SWISU,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1181.0,342,1925,1950,2008
1092,1200,0,0,None,1,1Fam,TA,Mn,661.0,0.0,GLQ,Unf,1.0,0.0,TA,203.0,Y,Feedr,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,MnPrv,None,0,CBlock,1,Typ,884.0,2.0,TA,Unf,TA,Detchd,1977.0,1200,1,GasA,Gd,1Story,1,Gd,Lvl,Gtl,9230,Corner,71.0,Reg,0,20,RL,166.0,BrkFace,None,0,10,NAmes,64,8,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,864.0,0,1965,1998,2006
1093,936,0,0,None,2,1Fam,TA,No,248.0,240.0,BLQ,Rec,1.0,0.0,TA,448.0,Y,Norm,Norm,SBrkr,80,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,308.0,1.0,TA,Fin,TA,Attchd,1956.0,936,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,5868,Inside,74.0,Reg,0,20,RL,0.0,None,None,0,5,NAmes,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,160,Pave,4,936.0,0,1956,2000,2010
1094,1314,0,0,None,3,1Fam,TA,No,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1290.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,440.0,2.0,TA,RFn,TA,Attchd,2006.0,1314,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,9317,Inside,78.0,IR1,0,20,RL,0.0,None,None,0,3,CollgCr,22,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1314.0,0,2006,2006,2007
1095,773,582,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,684.0,Y,Norm,Norm,SBrkr,115,TA,TA,Wd Sdng,Wd Sdng,None,None,0,PConc,1,Typ,0.0,0.0,None,None,None,None,0.0,1355,1,GasA,TA,2Story,1,Gd,Lvl,Gtl,6882,Inside,60.0,Reg,0,70,RM,0.0,None,None,0,3,IDOTRR,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,684.0,136,1914,2006,2007
1096,1088,0,0,None,2,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1074.0,Y,Norm,Norm,SBrkr,137,TA,Gd,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,461.0,2.0,TA,RFn,TA,Attchd,1987.0,1088,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3696,Inside,60.0,Reg,0,120,RL,0.0,None,None,0,10,StoneBr,74,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1074.0,0,1986,1986,2007
1097,757,567,0,None,3,1Fam,TA,No,672.0,0.0,BLQ,Unf,0.0,0.0,TA,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,BrkTil,1,Typ,240.0,1.0,TA,Unf,TA,Detchd,1936.0,1324,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,RM,0.0,None,None,0,7,BrkSide,0,6,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,672.0,0,1936,1950,2009
1098,1601,0,0,None,3,1Fam,TA,No,704.0,0.0,ALQ,Unf,0.0,0.0,Gd,567.0,Y,RRAn,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,1,CBlock,2,Typ,478.0,2.0,TA,RFn,TA,Attchd,1978.0,1601,0,GasA,TA,1Story,1,TA,Lvl,Gtl,11880,Inside,82.0,IR1,0,20,RL,206.0,BrkFace,None,0,4,NWAmes,0,5,7,Y,0,None,CompShg,Gable,Abnorml,COD,0,Pave,7,1271.0,0,1978,1978,2009
1099,438,0,0,None,1,1Fam,Fa,No,290.0,0.0,Rec,Unf,0.0,0.0,TA,0.0,N,Norm,Norm,FuseF,0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,246.0,1.0,TA,Unf,TA,Detchd,1930.0,438,0,GasA,TA,1Story,1,Fa,Bnk,Gtl,8400,Inside,60.0,Reg,0,30,RL,0.0,None,None,0,1,SWISU,0,5,2,N,0,None,CompShg,Gable,Normal,WD,0,Pave,3,290.0,0,1920,1950,2009
1100,950,0,0,None,3,1Fam,TA,No,412.0,287.0,BLQ,LwQ,0.0,0.0,TA,251.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,MetalSd,None,None,0,CBlock,1,Typ,280.0,1.0,TA,Unf,TA,Detchd,1981.0,950,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9758,Inside,61.0,IR1,0,20,RL,0.0,None,None,0,7,NAmes,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,950.0,0,1971,1971,2007
1101,1134,0,0,None,2,1Fam,TA,No,588.0,0.0,Rec,Unf,0.0,0.0,TA,422.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,MnWw,None,0,CBlock,1,Typ,254.0,1.0,TA,RFn,TA,Attchd,1960.0,1134,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,7000,Inside,70.0,Reg,0,20,RL,45.0,BrkFace,None,0,4,NAmes,16,7,5,Y,0,None,CompShg,Gable,Family,WD,0,Pave,6,1010.0,0,1960,2002,2007
1102,1194,0,0,None,3,1Fam,TA,Mn,655.0,0.0,ALQ,Unf,0.0,1.0,TA,0.0,Y,Norm,Norm,SBrkr,192,TA,TA,BrkFace,BrkFace,None,Fa,1,CBlock,1,Typ,539.0,2.0,TA,Fin,TA,BuiltIn,1954.0,1194,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8910,Corner,79.0,Reg,0,20,RL,0.0,None,None,0,7,NAmes,0,6,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,655.0,0,1959,1959,2006
1103,630,672,0,None,3,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,630.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,2,Typ,440.0,2.0,TA,Unf,TA,Detchd,1970.0,1302,1,GasA,TA,2Story,1,TA,Lvl,Gtl,2016,Inside,24.0,Reg,0,160,RM,304.0,BrkFace,None,0,4,BrDale,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,630.0,0,1970,1970,2007
1104,1500,1122,0,None,3,1Fam,TA,Av,1032.0,0.0,GLQ,Unf,1.0,0.0,Ex,431.0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,2,PConc,2,Typ,712.0,2.0,TA,RFn,TA,Attchd,1994.0,2622,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12256,Corner,98.0,IR1,0,60,RL,362.0,BrkFace,None,0,4,NoRidge,32,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1463.0,186,1994,1995,2010
1105,1442,0,0,None,3,1Fam,TA,Mn,738.0,0.0,GLQ,Unf,1.0,0.0,Gd,172.0,Y,Feedr,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,719.0,2.0,TA,Fin,TA,Attchd,1990.0,1442,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,10357,Corner,114.0,IR1,0,20,RL,0.0,None,None,0,5,SawyerW,244,5,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,910.0,0,1990,1991,2007
1106,887,1134,0,None,3,1Fam,Gd,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,868.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,422.0,2.0,TA,RFn,TA,BuiltIn,2006.0,2021,1,GasA,Ex,2Story,1,Gd,HLS,Gtl,23257,CulDSac,168.0,IR3,0,60,RL,0.0,None,None,0,9,Gilbert,100,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,9,868.0,0,2006,2006,2006
1107,948,742,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,924.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,463.0,2.0,TA,RFn,TA,Attchd,2000.0,1690,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8063,Inside,64.0,Reg,0,60,RL,0.0,None,None,0,11,Gilbert,48,5,6,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,7,924.0,100,2000,2000,2007
1108,1836,0,0,None,3,1Fam,TA,Mn,1039.0,0.0,GLQ,Unf,1.0,0.0,Ex,797.0,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,Gd,1,PConc,2,Typ,862.0,3.0,TA,Fin,TA,Attchd,2004.0,1836,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11362,Inside,107.0,IR1,0,20,RL,42.0,Stone,None,0,3,NridgHt,185,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1836.0,125,2004,2005,2009
1109,773,885,0,None,3,1Fam,TA,No,219.0,0.0,GLQ,Unf,1.0,0.0,Gd,554.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,431.0,2.0,TA,Fin,TA,Attchd,1995.0,1658,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,8000,Inside,64.0,Reg,0,60,RL,0.0,None,None,0,6,Gilbert,84,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,773.0,224,1995,1996,2008
1110,1098,866,0,None,4,1Fam,TA,No,403.0,0.0,ALQ,Unf,0.0,0.0,TA,400.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,Gd,1,CBlock,2,Typ,483.0,2.0,TA,RFn,TA,Attchd,1976.0,1964,1,GasA,TA,2Story,1,TA,Lvl,Gtl,10480,Inside,80.0,Reg,0,60,RL,660.0,BrkFace,None,0,9,NWAmes,69,6,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,803.0,0,1976,1976,2008
1111,816,0,0,None,2,1Fam,TA,No,708.0,0.0,GLQ,Unf,1.0,0.0,TA,108.0,Y,Norm,Norm,FuseA,0,TA,TA,WdShing,Wd Shng,None,None,0,CBlock,1,Typ,308.0,1.0,TA,Unf,TA,Detchd,1957.0,816,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7100,Corner,73.0,IR1,0,20,RL,0.0,None,None,0,7,NAmes,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,816.0,0,1957,1957,2006
1112,1008,0,0,None,2,1Fam,TA,No,643.0,0.0,BLQ,Unf,1.0,0.0,TA,365.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,CBlock,1,Typ,240.0,1.0,TA,Unf,TA,Attchd,1953.0,1008,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,8923,Inside,66.0,Reg,0,20,RL,0.0,None,None,0,5,NAmes,18,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1008.0,0,1953,2006,2007
1113,833,0,0,None,2,1Fam,TA,No,415.0,0.0,Rec,Unf,0.0,0.0,TA,418.0,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,MnPrv,None,0,CBlock,1,Typ,326.0,1.0,TA,Unf,TA,Detchd,1955.0,833,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5400,Inside,90.0,Reg,0,20,RL,0.0,None,None,0,8,OldTown,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,833.0,0,1954,2000,2006
1114,1734,0,0,None,3,1Fam,TA,No,1004.0,0.0,GLQ,Unf,1.0,0.0,Ex,730.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,928.0,3.0,TA,RFn,TA,Attchd,2007.0,1734,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12085,Inside,93.0,Reg,0,20,RL,328.0,Stone,None,0,11,NridgHt,0,5,8,Y,0,None,CompShg,Hip,Partial,New,0,Pave,7,1734.0,0,2007,2007,2007
1115,779,640,0,None,3,1Fam,TA,No,353.0,0.0,GLQ,Unf,1.0,0.0,Gd,55.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,527.0,2.0,TA,Fin,TA,BuiltIn,2002.0,1419,1,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,7750,Inside,64.0,Reg,0,80,RL,0.0,None,None,0,3,Gilbert,0,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,408.0,120,2002,2002,2009
1116,894,0,0,None,3,1Fam,TA,No,702.0,0.0,BLQ,Unf,1.0,0.0,TA,192.0,Y,Feedr,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,450.0,2.0,TA,RFn,TA,Attchd,1967.0,894,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9764,FR2,57.0,IR1,0,20,RL,0.0,None,None,0,5,Sawyer,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,894.0,0,1967,2003,2008
1117,1021,580,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,1.0,TA,533.0,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Min2,300.0,1.0,TA,RFn,TA,BuiltIn,1958.0,1601,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,13825,Inside,85.0,Reg,0,80,RL,0.0,None,None,0,12,Sawyer,34,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,533.0,280,1958,1987,2008
1118,1040,0,0,None,3,1Fam,TA,No,369.0,0.0,LwQ,Unf,0.0,0.0,TA,671.0,Y,Norm,Norm,FuseA,252,TA,TA,BrkFace,Wd Sdng,GdWo,None,0,CBlock,1,Typ,286.0,1.0,TA,RFn,TA,Attchd,1959.0,1040,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7560,Inside,70.0,Reg,0,20,RL,0.0,None,None,0,7,NAmes,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1040.0,140,1959,1959,2006
1119,1012,0,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1012.0,Y,Norm,Norm,FuseA,112,TA,TA,BrkFace,BrkFace,MnPrv,Gd,1,BrkTil,1,Typ,308.0,1.0,TA,Unf,TA,Detchd,1920.0,1012,0,GasA,TA,1Story,1,TA,Bnk,Mod,8263,Inside,59.0,Reg,0,30,RM,0.0,None,None,0,5,IDOTRR,22,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1012.0,0,1920,1950,2007
1120,1552,0,0,None,3,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1528.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,782.0,3.0,TA,RFn,TA,Attchd,2005.0,1552,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10084,Inside,84.0,Reg,0,20,RL,196.0,BrkFace,None,0,7,CollgCr,20,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1552.0,144,2005,2006,2006
1121,960,0,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,672.0,Y,Norm,Norm,FuseA,0,TA,TA,AsbShng,AsbShng,MnPrv,None,0,CBlock,1,Typ,288.0,1.0,TA,Unf,TA,Basment,1956.0,960,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8926,Corner,64.5,IR1,0,20,RL,0.0,None,None,0,10,Edwards,0,3,4,Y,0,None,CompShg,Gable,Abnorml,COD,160,Pave,5,672.0,64,1956,1956,2009
1122,698,0,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,1.0,TA,698.0,Y,Norm,Norm,SBrkr,0,Ex,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,0.0,0.0,None,None,None,None,0.0,698,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9405,Inside,50.0,Reg,0,20,RL,0.0,None,None,0,6,Edwards,200,9,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,4,698.0,0,1947,2008,2009
1123,812,670,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,384.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,392.0,2.0,TA,Fin,TA,Attchd,1992.0,1482,1,GasA,Gd,SLvl,1,Gd,Lvl,Gtl,9125,Inside,64.0,IR1,0,80,RL,170.0,BrkFace,None,0,7,Gilbert,25,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,384.0,100,1992,1992,2007
1124,1005,0,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1005.0,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,1,CBlock,1,Typ,672.0,2.0,Fa,Unf,Fa,Detchd,1977.0,1005,0,GasA,TA,1Story,1,Fa,Lvl,Gtl,10434,Inside,60.0,Reg,0,20,RL,0.0,None,None,0,11,NAmes,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1005.0,0,1955,1955,2009
1125,1555,0,0,None,2,TwnhsE,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1373.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,660.0,3.0,TA,Fin,TA,Attchd,2007.0,1555,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3684,Inside,53.0,Reg,0,120,RL,130.0,BrkFace,None,0,6,Blmngtn,20,5,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1373.0,143,2007,2007,2009
1126,1530,0,0,None,3,1Fam,TA,Av,1300.0,0.0,GLQ,Unf,1.0,0.0,Gd,230.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,630.0,3.0,TA,Fin,TA,Attchd,2004.0,1530,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14572,Corner,182.0,IR3,0,20,RL,0.0,None,None,0,11,Gilbert,36,5,7,Y,0,None,CompShg,Hip,Family,WD,0,Pave,7,1530.0,144,2004,2004,2007
1127,847,1112,0,None,4,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,847.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,434.0,2.0,TA,Fin,TA,BuiltIn,2004.0,1959,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11796,Inside,59.0,IR1,0,60,RL,0.0,None,None,0,7,Gilbert,48,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,847.0,100,2004,2005,2007
1128,936,0,0,Grvl,2,Duplex,TA,Gd,936.0,0.0,GLQ,Unf,1.0,0.0,Gd,0.0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,672.0,2.0,TA,Unf,TA,Detchd,1980.0,936,0,GasA,TA,SFoyer,1,TA,Lvl,Gtl,7200,Inside,60.0,Reg,0,90,RM,180.0,BrkFace,None,0,8,OldTown,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,936.0,49,1980,1980,2007
1129,1328,653,0,None,4,1Fam,TA,No,622.0,0.0,BLQ,Unf,1.0,0.0,TA,500.0,Y,Norm,Norm,SBrkr,0,TA,TA,WdShing,Plywood,MnPrv,TA,2,BrkTil,2,Min2,576.0,2.0,TA,Unf,TA,Detchd,1981.0,1981,0,GasA,TA,1.5Fin,1,Gd,Lvl,Gtl,7804,Inside,65.0,Reg,0,50,RL,0.0,None,None,0,12,SWISU,44,3,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1122.0,431,1928,1950,2009
1130,974,0,0,None,3,1Fam,TA,Mn,212.0,0.0,BLQ,Unf,0.0,0.0,Gd,762.0,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,PConc,1,Typ,0.0,0.0,None,None,None,None,0.0,974,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10712,Inside,63.0,Reg,0,20,RL,0.0,None,None,0,9,Mitchel,28,5,5,Y,0,None,CompShg,Gable,Abnorml,Oth,0,Pave,5,974.0,0,1991,1992,2007
1131,1178,1032,0,None,5,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,TA,1008.0,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,BrkTil,2,Typ,205.0,1.0,TA,Unf,Fa,Detchd,1930.0,2210,0,GasW,TA,2Story,1,Fa,Lvl,Gtl,9900,Inside,90.0,Reg,0,70,RM,0.0,None,None,0,5,OldTown,48,4,6,N,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1008.0,0,1880,1950,2007
1132,1142,878,0,None,3,1Fam,TA,No,584.0,0.0,GLQ,Unf,0.0,0.0,Gd,544.0,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,466.0,2.0,TA,RFn,TA,Attchd,1995.0,2020,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9828,Inside,80.0,IR1,0,60,RL,0.0,None,None,0,6,SawyerW,155,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1128.0,0,1995,1995,2009
1133,916,684,0,None,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,916.0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,460.0,2.0,TA,Fin,TA,Attchd,1997.0,1600,1,GasA,Gd,2Story,1,TA,HLS,Gtl,8773,Inside,57.0,IR1,0,60,RL,0.0,None,None,0,8,Gilbert,38,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,916.0,100,1997,1997,2007
1134,986,0,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,960.0,N,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,Gd,1,BrkTil,1,Typ,180.0,1.0,TA,Unf,TA,Detchd,1926.0,986,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6180,Corner,60.0,Reg,0,30,RM,0.0,None,None,0,5,BrkSide,128,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,960.0,0,1926,1950,2007
1135,1032,220,0,None,3,1Fam,TA,No,280.0,0.0,BLQ,Unf,0.0,0.0,TA,752.0,Y,Norm,Norm,FuseA,96,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,1,Typ,288.0,1.0,TA,Unf,TA,Attchd,1950.0,1252,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,9600,Inside,80.0,Reg,0,50,RL,0.0,None,None,0,4,NAmes,0,5,6,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,1032.0,0,1950,1950,2008
